Respondent_Serial,weights_RIM
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1007.0,1.3600382949326122
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1008.0,1.0424068204666868
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1009.0,1.1311943909790043
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1010.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1011.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1012.0,1.0333018510298149
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1013.0,1.1311943909790043
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1014.0,1.0424068204666868
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1015.0,1.14116194339049
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1016.0,1.0424068204666868
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1017.0,1.5823265138878808
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1018.0,1.0470362232529637
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1052.0,1.372022312086937
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1053.0,1.2532887415633882
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1054.0,1.1311943909790043
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1056.0,1.0424068204666868
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1058.0,1.7171020393036007
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
1059.0,1.0470362232529637
